"date","doy","r.av","g.av","b.av","r.sd","g.sd","b.sd","bri.av","bri.sd","gi.av","gi.sd","gei.av","gei.sd","ri.av","ri.sd","bi.av","bi.sd","ID","GRVI","GCC","origin"
2022-03-02 15:00:00,61,123.023402540928,122.94897970018,116.452763722463,54.0863714709421,53.6970556747599,48.2258011467918,362.425145963572,154.881046088068,0.337081458330231,0.0164987655195969,6.42179313696923,15.2435198470245,0.33679680118471,0.0167327403464029,0.326121740485059,0.0268706659083424,1,-0.000302565841212579,0.33923965008912,"table22"
2022-03-02 16:00:00,61,126.984604367641,125.990742564971,117.514586919257,49.4490469798599,48.7291738648969,42.1400088562886,370.489933851869,138.935994817704,0.338142228568253,0.0153483305818938,7.48229384304477,15.3979170102869,0.340494534608612,0.0163387110749643,0.321363236823136,0.0265207629356591,1,-0.0039286903436248,0.340065224593512,"table22"
2022-03-03 10:00:00,62,128.685632984641,130.110402610533,123.097614207868,48.587656071543,48.5795377046906,46.0149536271512,381.893649803042,142.041977063401,0.340312143989273,0.0149104393855339,8.43755802855683,14.7065013561468,0.335981903647774,0.013965929276538,0.323705952362954,0.022036516937066,1,0.00550537655113367,0.340697999764165,"table22"
2022-03-03 11:00:00,62,127.64124755351,127.068355427934,121.406271272222,47.0217681706405,46.4653992330103,44.0706541407043,376.115874253666,136.293935637483,0.337164846043784,0.0151117841687549,5.08919203013532,14.5848632822527,0.338252718264315,0.0148602376214117,0.324582435691901,0.0234393778216077,1,-0.0022491971989693,0.337843638426796,"table22"
2022-03-03 12:00:00,62,127.700390376609,126.674131680436,121.069519833232,48.4398162062782,48.0035879649646,44.8371718221421,375.444041890277,140.162313321913,0.336318412047907,0.0154917314269435,4.57835315103175,14.4937006079046,0.338935984700082,0.0147950036920069,0.324745603252011,0.0228428107760947,1,-0.00403443980110028,0.337398167361134,"table22"
2022-03-03 13:00:00,62,125.155764867993,125.603487553133,119.931792039809,52.7088219141311,52.8584114991229,49.3079268300414,370.691044460935,153.895549178242,0.337277385139646,0.0157991789852133,6.11941819846326,14.0733450696496,0.336270482066942,0.0146892264805348,0.326452132793412,0.0237651335504124,1,0.00178546825617398,0.338836045353584,"table22"
2022-03-03 14:00:00,62,125.916558032096,124.948802738889,121.485224322032,58.1570448674472,57.9291480327755,54.487262340043,372.350585093017,169.700258915915,0.33314598563959,0.0172963562442254,2.49582312364993,14.0354550129595,0.336490570637232,0.015680896590141,0.330363443723178,0.0255146340570891,1,-0.00385766807435243,0.335567628308347,"table22"
2022-03-03 15:00:00,62,128.786618894983,126.87399648201,125.34482559285,50.0827913254158,48.8361991291497,43.4482007980578,381.005440969842,141.089421101986,0.330726281740023,0.0159569044470944,-0.383451523813685,15.0322145076169,0.335015515680374,0.0173299603903739,0.334258202579603,0.0279224019624381,1,-0.0074810991523003,0.33299785997558,"table22"
2022-03-03 16:00:00,62,135.717488376593,131.842642480384,127.912853642394,37.940059084026,37.5466718621776,33.3008442002684,395.472984499371,107.399840417014,0.332070035049126,0.0143434177789838,0.0549429417809253,14.711538474284,0.342408470913547,0.0123633183044989,0.325521494037328,0.020994704345928,1,-0.0144821498023558,0.333379643232226,"table22"
2022-03-04 10:00:00,63,123.348085219839,123.158219910977,116.210527309256,61.0581607223803,60.6793159242076,56.3735384106311,362.716832440072,177.171129203588,0.33789456827192,0.0169480043570623,6.75782729285797,14.4650154766877,0.336771940377707,0.0211412474087238,0.325333491350373,0.0284250522943219,1,-0.00077022495940445,0.339543712604859,"table22"
2022-03-04 11:00:00,63,117.692988675657,117.764296997675,113.533412061446,57.7847518810751,57.5280310288987,55.1903025854239,348.990697734778,169.578050167621,0.336079501181887,0.0181092146430635,4.30219325824669,13.83503323824,0.334590898064985,0.0191804036747954,0.329329600753128,0.0281175948153615,1,0.000302850352724044,0.337442509963896,"table22"
2022-03-04 12:00:00,63,123.068450987031,123.08227992209,117.830840341984,55.8545307487416,55.7844681092529,52.6850352546497,363.981571251105,163.373097917608,0.336551741093236,0.0166917041143053,5.26526851516498,14.1624067211253,0.336238799647768,0.017047492002173,0.327209459258996,0.025826228117573,1,5.61807596820007e-05,0.338155251923943,"table22"
2022-03-04 13:00:00,63,123.224792748834,122.682006457907,116.011438777882,55.806997872771,55.8114842596647,52.0474613659822,361.918237984623,162.718407204976,0.337060021515679,0.0166190219750877,6.12778138909894,13.771036834238,0.339229796392648,0.0158763221938779,0.323710182091673,0.0251718733436562,1,-0.00220728460000962,0.338977132351976,"table22"
2022-03-04 14:00:00,63,126.063703705452,124.860246589661,120.857257123577,55.251703112109,54.9760925354978,51.5269249136293,371.781207418689,160.824979272714,0.333718187224016,0.015741795185276,2.79953235029369,13.4489812433829,0.337688405518902,0.0158369267692677,0.328593407257082,0.0240872759249747,1,-0.00479610301995939,0.335843351138098,"table22"
2022-03-04 15:00:00,63,126.737250233884,124.893330092975,122.615670748181,38.4683298394052,38.0867860617569,36.0585953153141,374.24625107504,111.250690493144,0.332893503515787,0.0142903404840223,0.433739203886541,13.9800797312853,0.33797689153288,0.0127683688453658,0.329129604951333,0.0217614171625861,1,-0.00732788573834386,0.333719655799393,"table22"
2022-03-04 16:00:00,63,135.822711919995,132.818598159839,128.468702036117,34.4015861276476,34.4838457784073,31.4568536018749,397.11001211595,98.9236727990687,0.333521685104659,0.0131578919891202,1.3457823635658,13.8113303187747,0.341724125987012,0.0115224172231868,0.324754188908329,0.0195391823369359,1,-0.0111826202725983,0.334462980301432,"table22"
2022-03-05 10:00:00,64,124.456856247264,123.021381642979,117.665803882059,59.0467453576273,58.4148736286377,54.5880070406201,365.144041772303,171.056006466761,0.334844673356234,0.0158735528304716,3.92010315663553,13.5542972742219,0.337896604146106,0.0202205163322354,0.327258722497659,0.0283147173138443,1,-0.00580040740762706,0.336911923979012,"table22"
2022-03-05 11:00:00,64,122.564538372876,120.413819261175,114.233670306957,56.2726168325702,55.5463019230955,52.5861949248854,357.212027941008,163.384833493297,0.335619693909287,0.0160026431484645,4.02942984251625,13.3593771904971,0.341360008882566,0.0189485444357803,0.323020297208147,0.0265975927250511,1,-0.00885148427474638,0.337093406275392,"table22"
2022-03-05 12:00:00,64,122.945270591511,119.444282557633,115.69308777398,54.7733777311275,53.9592512919009,51.1878109443263,358.082640923124,158.963156661602,0.331460225545235,0.0164387219927998,0.250206749775563,13.1416930106264,0.342135283462664,0.017535900096534,0.326404490992101,0.0254136163970217,1,-0.0144436424276226,0.333566246746031,"table22"
2022-03-05 13:00:00,64,126.859762895464,124.219140605184,122.83257456264,57.5304639450365,57.2266990504972,54.5081193194661,373.911478063288,168.474696366214,0.329605815595933,0.0160423902848735,-1.25405624773639,12.2959400566707,0.338060911525315,0.0157235932533277,0.332333272878752,0.0240472530042822,1,-0.010517101411005,0.332215371532827,"table22"
2022-03-05 14:00:00,64,127.730657835905,125.635715743538,120.929974057475,53.8616032182504,53.588494857894,50.3277157074152,374.296347636918,156.797914260413,0.333829552022997,0.0149067827615461,2.61079959369688,13.1487743049857,0.340494612384524,0.0152908984048804,0.325675835592479,0.0232689414675766,1,-0.00826842987398199,0.335658406865914,"table22"
2022-03-05 15:00:00,64,139.541107518141,128.754042680704,124.354315437041,38.6241521518875,37.3922477767979,33.2318833921288,392.649465635887,107.861371411311,0.326439431013942,0.0141297868813557,-6.38733759377473,14.2323601626963,0.355065433719377,0.0123545998961687,0.318495135266682,0.0201501948520689,1,-0.0402059628340008,0.32791090769012,"table22"
2022-03-05 16:00:00,64,111.800428954171,109.946747628424,105.83678152241,52.3513525928412,51.4708701839277,46.3987228497556,327.583958105004,149.098286750133,0.332981389510442,0.015904995143227,2.25628478026717,13.4957555210076,0.338295968003465,0.0183181328645774,0.328722642486093,0.0283520697225417,1,-0.00835943597710866,0.335629217817746,"table22"
2022-03-06 10:00:00,65,124.424169137243,122.94417107202,116.163777675271,58.7736335267565,58.0762602510429,53.8633502247305,363.532117884534,169.595866193099,0.335982460937517,0.0168060434066767,5.30039533152518,14.8055699413415,0.338945208400626,0.0218736030910498,0.325072330661857,0.0309666159196907,1,-0.0059829728572832,0.338193422323883,"table22"
2022-03-06 11:00:00,65,122.652983626362,119.958871836374,113.915590643703,55.3548811233747,54.5558164158839,51.5420163720488,356.527446106439,160.43314784622,0.334686655369521,0.0153914626974488,3.34916940268486,13.1308130306144,0.342295233477983,0.0191525639138449,0.323018111152496,0.0270439839601227,1,-0.0111046172284061,0.336464620456069,"table22"
2022-03-06 12:00:00,65,124.321594114503,121.106439857346,116.634511227014,54.1984127053352,53.5923827557705,50.9039263089968,362.062545198863,157.674514167656,0.33249911644234,0.0161365979615931,1.25677437317363,13.3562748898601,0.342443588690839,0.0171149287145863,0.325057294866822,0.0255579204640374,1,-0.0131001915515755,0.334490384225819,"table22"
2022-03-06 13:00:00,65,123.350653518049,121.46937802825,116.818711415065,53.6879076712338,53.5132929028094,50.2640875194086,361.638742961365,156.494792961456,0.333676268966244,0.0157027713766544,2.76939112338567,12.8906682726002,0.34000448349909,0.0161421793271129,0.326319247534665,0.0249596549059054,1,-0.00768432010206461,0.335885964633018,"table22"
2022-03-06 14:00:00,65,126.547828507992,123.83096539463,120.740355314678,54.3644625969132,53.9165943410573,50.4614537192173,371.1191492173,157.751555506468,0.331199263191794,0.0156902107259124,0.37374696658851,13.0392628005615,0.339717727051072,0.0166760131675617,0.329083009757134,0.0249975760370046,1,-0.0108510112658314,0.333669026930548,"table22"
2022-03-06 15:00:00,65,124.475535101452,124.658245275428,120.00444998661,54.9195455230552,54.8556866003861,50.4375016342511,369.13823036349,159.201084369651,0.335608309883845,0.0153070441403714,4.83650546279507,14.2397509879042,0.334994899156507,0.01607508308005,0.329396790959648,0.0253031648134185,1,0.000733381774643807,0.337700717567719,"table22"
2022-03-06 16:00:00,65,120.634461677853,120.300002477458,114.304347467035,57.9157846499883,57.3688825757974,50.8816463400191,355.238811622346,165.102764523003,0.335697274404907,0.0161371350276336,5.66119581002851,14.6629953449252,0.335823179798722,0.0187511150464753,0.328479545796372,0.0290876822561848,1,-0.00138817500255544,0.338645436651638,"table22"
2022-03-07 10:00:00,66,124.478269743276,123.695030808961,117.845093984142,58.1929578685195,57.72647771883,53.9294689175341,366.018394536379,168.877155419359,0.336133040645313,0.0160307249376037,5.06669789050345,14.0989789055483,0.337066658624073,0.0205059823680237,0.326800300730614,0.0277418640525788,1,-0.00315601610879428,0.337947580382238,"table22"
2022-03-07 11:00:00,66,122.787347975504,120.668019437428,114.539982044328,55.1522255188601,54.4818647912864,51.6692192785118,357.99534945726,160.317501239428,0.335694596370323,0.0155514968861712,4.00870885502505,13.109303884494,0.341420570853159,0.0187789977609263,0.322884832776518,0.0260916326928312,1,-0.00870520358863534,0.337065885409873,"table22"
2022-03-07 12:00:00,66,124.174011936629,121.134167332238,116.917197452229,54.1514707364605,53.4891636015516,50.6616677104787,362.225376721096,157.344733672998,0.332512043563109,0.0157848143009111,1.17712527561723,13.0754938904219,0.341652853495689,0.016957356583433,0.325835102941202,0.0246105321455936,1,-0.0123919414894823,0.334416568018391,"table22"
2022-03-07 13:00:00,66,123.753089449214,122.249489466674,117.854778485754,52.6971265573435,52.6281056912499,49.4925626885978,363.857357401642,153.859225935603,0.333969458026015,0.015474353095223,2.89111099838022,12.927898902952,0.339113391728033,0.0153343508789417,0.326917150245953,0.0242383596796602,1,-0.0061121309750737,0.33598190878886,"table22"
2022-03-07 14:00:00,66,127.586384834181,126.348888624102,120.768901530479,52.0825842148703,51.9085282696707,48.3859904439034,374.704174988763,151.32185580501,0.335476479867585,0.015056044542219,4.34249088354413,13.6112963454444,0.339533762337046,0.0153136351259658,0.324989757795368,0.0237510984327462,1,-0.00487327417426443,0.337196372652884,"table22"
2022-03-07 15:00:00,66,123.785893353688,124.167078593229,119.6656953458,54.5412119899651,54.4692874146685,50.0610363681591,367.618667292716,158.074759554272,0.335708432114041,0.015142669334722,4.88256848696917,13.990674092938,0.334401621345812,0.0161059530541295,0.329889946540147,0.0252728102288648,1,0.00153732877871012,0.337760537318853,"table22"
2022-03-07 16:00:00,66,119.988567120828,119.253178519731,112.624492858432,57.7057264805643,57.0903087989312,50.5511460986007,351.866238498991,164.255344197873,0.335975680438059,0.0163865624511539,5.89329706020104,14.7741243198264,0.337461175999676,0.0187780199982093,0.326563143562265,0.0291152251445461,1,-0.00307383061065881,0.338916228588588,"table22"
2022-03-08 10:00:00,67,124.907070547388,123.6897243297,117.039318439485,58.3319966190305,57.6187623764007,53.5266992769659,365.636113316573,168.424707488092,0.33620304417934,0.0164248164833798,5.43305967252723,14.584532876117,0.338254072259047,0.0222394245897028,0.325542883561614,0.0302728952926909,1,-0.00489687012372877,0.338286399578391,"table22"
2022-03-08 11:00:00,67,122.621735801511,120.674633070762,115.302682851153,54.7201133764342,54.038530046452,51.3090589803169,358.599051723426,159.095921217962,0.335037989243024,0.0156318963820896,3.42484748886029,13.167031802741,0.340123643250911,0.0187173440109607,0.324838367506065,0.0260887160467861,1,-0.008003007771032,0.336516877249954,"table22"
2022-03-08 12:00:00,67,124.208893366665,121.407784881135,117.030452678781,53.7321664254842,53.1669453490269,50.3115880033679,362.647130926581,156.253665956612,0.332852462181398,0.0158770791706733,1.57622371682418,13.1173261887348,0.341359459129873,0.0166757471979039,0.325788078688728,0.0247748211213127,1,-0.0114043903920231,0.334782146410292,"table22"
2022-03-08 13:00:00,67,123.117048096899,121.630730154086,117.561379023952,53.4845948499177,53.3400020471842,50.0031600945695,362.309157274938,155.88632488388,0.333434072243737,0.0158331923464372,2.5830331873206,12.7863330910001,0.338420562278509,0.0159663355224224,0.328145365477755,0.0252272720914257,1,-0.00607285571062055,0.335709787378592,"table22"
2022-03-08 14:00:00,67,127.096629123346,124.818799895711,121.225250488708,53.9727371406123,53.5595024424922,50.0072674514094,373.140679507764,156.517161429996,0.332190616464202,0.0159053727086735,1.31572017936795,13.5334619773076,0.339248953497361,0.0161946670613612,0.328560430038437,0.0252653964903461,1,-0.00904203937211978,0.334508690021061,"table22"
2022-03-08 15:00:00,67,125.622915543454,124.508716523348,119.899424639854,54.7001035949963,54.4455969596492,49.7888417901218,370.031056706656,157.913471459937,0.334148011947356,0.0152350441258215,3.49509286338706,13.9213171274744,0.337484053803226,0.0160069932416004,0.328367934249418,0.0252508089560115,1,-0.00445445068622407,0.336481801369588,"table22"
2022-03-08 16:00:00,67,120.993317941633,121.528589276382,113.292807231346,57.6234915414558,57.2042408205543,50.268199624922,355.814714449361,163.899426383791,0.338972185098057,0.0164495822861899,8.77105337978371,15.7138467066855,0.336307670616562,0.0190480622851278,0.324720144285381,0.0296754621386934,1,0.00220710508542662,0.34155020672614,"table22"
2022-03-09 10:00:00,68,123.46110921697,124.027084515533,117.331284514825,57.9169647450427,57.6402846779798,53.8488248786801,364.819478247328,168.403447111002,0.338483925850356,0.0163660568820617,7.26177529927104,14.5662100350267,0.335062190477236,0.0208091621108156,0.326453883672408,0.0285894375026772,1,0.00228687797194459,0.339968373156461,"table22"
2022-03-09 11:00:00,68,122.355871516664,121.177887388913,114.922777631621,54.8245087996817,54.2985349440029,51.5139162019892,358.456536537198,159.64009928304,0.336896251067201,0.0161442524938032,5.07712562953979,13.5979188338935,0.339446047929823,0.0189567721144139,0.323657701002976,0.0263970529214259,1,-0.00483704654765578,0.33805461761007,"table22"
2022-03-09 12:00:00,68,123.897980635716,121.076167679082,117.138160758716,53.7129283734955,53.1027157815365,50.4981378208871,362.112309073513,156.328290905578,0.332457450169638,0.0163290456209081,1.11619396373238,13.2636413312739,0.340968833804203,0.0169899753086367,0.326573716026159,0.0253568794607035,1,-0.0115188193368378,0.334360817473625,"table22"
2022-03-09 13:00:00,68,123.270221071843,121.4863344592,117.136384067349,53.7413653517559,53.528586496064,50.2999215052574,361.892939598392,156.588267863799,0.333482390700444,0.0163399437862892,2.56606377920893,13.1088782819815,0.339368472452118,0.0160892834608401,0.327149136847438,0.0256567023808431,1,-0.00728841198460195,0.335696890340052,"table22"
2022-03-09 14:00:00,68,127.681659613776,125.120555469697,120.883462731362,53.9141191698784,53.5032579128285,49.9637046957925,373.685677814835,156.369099125746,0.332627269074512,0.0154856276945505,1.6759885942549,13.3455223758111,0.340603421187417,0.016054933985543,0.326769309738071,0.024456432329221,1,-0.0101308611684192,0.334828340763156,"table22"
2022-03-09 15:00:00,68,125.718933560473,124.396966647516,119.875250547695,55.0264594569469,54.7593431756981,50.2693943366914,369.991150755684,159.037419713917,0.333870107922394,0.0153455878362773,3.19974918686287,13.8404518493015,0.337906197429745,0.0160049047415147,0.328223694647861,0.0253405834964038,1,-0.00528541732795933,0.336216059204234,"table22"
2022-03-09 16:00:00,68,120.703552085017,121.013263838668,114.515041119905,57.6413666715441,57.1958317921846,50.667956612718,356.23185704359,164.452815254443,0.337016273279788,0.0160614869504119,6.80793447241351,14.8705026242915,0.335073750601911,0.0185008564902213,0.327909976118301,0.0283160938425436,1,0.00128129998927658,0.339703654925674,"table22"
2022-03-10 10:00:00,69,124.653778772431,123.444499630151,119.50862686296,57.9037670337099,57.1980428969296,53.8892232788633,367.606905265542,168.051268602098,0.333846430134687,0.0160971919899914,2.72659362491048,13.692734377273,0.335948120916872,0.0202381400124765,0.330205448948441,0.0276857076130208,1,-0.00487419400919076,0.33580571491436,"table22"
2022-03-10 11:00:00,69,123.627275869676,120.400184983537,115.250076978162,54.9641712328589,54.0979183086247,51.3788248843353,359.277537831375,159.484796410808,0.333475903629091,0.0154343007409528,1.92301711923534,12.7875134822813,0.342664653487059,0.0185715908484832,0.323859442883849,0.0254790416019169,1,-0.0132242939989477,0.335117485246311,"table22"
2022-03-10 12:00:00,69,125.97073178213,123.881137459992,119.933812937758,58.4643920553471,58.1888395224756,55.8263572839763,369.78568217988,171.585023987906,0.333174346239811,0.0158394185552779,1.85773020009601,13.1893598354975,0.339634341371961,0.0169423484283419,0.327191312388228,0.025036860728457,1,-0.00836333275582985,0.335007934135564,"table22"
2022-03-10 13:00:00,69,122.409071979595,122.069882014008,116.43654580997,53.6533393060737,53.7193057047687,50.3657814104079,360.915499803573,156.811374147192,0.336513261355006,0.0147017545569931,5.29414623845181,12.5886426280932,0.337864599340655,0.0157433283732748,0.325622139304338,0.0241704287196694,1,-0.00138739944705348,0.338222886189272,"table22"
2022-03-10 14:00:00,69,152.558387198384,138.663160080364,127.810509849076,39.8873658264063,39.1532730726819,35.3878405461795,419.032057127824,112.95414971355,0.329662035078412,0.0131879532458299,-3.04257688673179,14.3267290746449,0.364820077869355,0.0126368112021557,0.305517887052233,0.0190445022593514,1,-0.0477135955352923,0.330913011836862,"table22"
2022-03-10 15:00:00,69,110.295056999232,107.798334912221,106.306415554662,37.5494533122951,36.281026887608,33.3566618782711,324.399807466115,105.730445142828,0.331085771321885,0.0151383412556825,-1.00480272945095,13.1856557044861,0.338196768089825,0.0157868947189272,0.33071746058829,0.0258098344923683,1,-0.0114479492713121,0.33230085971454,"table22"
2022-03-10 16:00:00,69,139.22711566072,133.603484013907,132.574920101977,32.6638232020595,32.5919076838153,30.5355649730261,405.405519776604,94.4398693494743,0.328692936544905,0.0122850250672629,-4.59506773488366,12.94863230709,0.343299295037529,0.0112114017830398,0.328007768417565,0.0182101076133203,1,-0.0206121734641209,0.329555167594975,"table22"
2022-03-11 10:00:00,70,139.807041407762,123.966264099391,108.593147115,59.1791234790157,56.5371808013635,51.462169235257,372.366452622153,165.14185714209,0.329729129896873,0.0177047305772281,-0.467660323980746,15.6941040708598,0.377926164795458,0.0242375495559699,0.292344705307669,0.0319369046213294,1,-0.0600545126350627,0.332914695259032,"table22"
2022-03-11 11:00:00,70,118.988057472309,115.606197420376,108.798810348224,52.8890902063867,51.8153823781448,49.1793662525685,343.393065240909,152.621153968017,0.335096088379858,0.0171121459197882,3.4255270202196,13.8611585169167,0.345013863814048,0.0214468651276881,0.319890047806094,0.0299136812476163,1,-0.0144157837687853,0.336658509219667,"table22"
2022-03-11 12:00:00,70,125.666398471998,120.79832783377,115.631941749062,53.261941387869,52.3308296383546,49.3188403454317,362.09666805483,153.812156331823,0.331383929816381,0.0163983039312648,0.298315446479226,13.1876791319312,0.346354181722896,0.018149151647779,0.322261888460723,0.0263320992975467,1,-0.0197515916828975,0.333607951939171,"table22"
2022-03-11 13:00:00,70,124.520642534652,121.460552378773,118.620980766667,53.8200002459054,53.5136257912478,50.4737795746867,364.602175680092,156.832483649504,0.330388805404973,0.0168856145370484,-0.220518543773746,12.9518934156039,0.340514775196578,0.0162952650360919,0.329096419398449,0.0258890889744486,1,-0.0124403418601017,0.333131726798428,"table22"
2022-03-11 14:00:00,70,127.625757541795,124.669308895372,121.701900446296,54.043168422243,53.6765263876072,50.2780840827962,373.996966883464,157.00138035075,0.330785296401922,0.0162283302109839,0.0109598026527512,13.3691678868208,0.340196533164907,0.0162574949707519,0.329018170433171,0.0248761531575152,1,-0.011718218228256,0.333343101507609,"table22"
2022-03-11 15:00:00,70,123.985709785841,124.069806510524,117.685347487091,54.9840020471958,55.0407980298335,50.0789433102677,365.740863783456,159.071794420759,0.337002590430828,0.0154008141440209,6.46855574811566,14.2112813327174,0.336978239061179,0.0161967018922662,0.326019170507992,0.0255309747678264,1,0.000339023803776047,0.339228723930564,"table22"
2022-03-11 16:00:00,70,120.473543697052,120.156943430194,114.85819383868,58.2413489916602,57.8657002059632,51.2756781694051,355.488680965925,166.379250125725,0.33466064401428,0.0163340862364404,4.98214932465672,14.3238614927698,0.335186651482662,0.0184277750141885,0.330152704503058,0.0288862315841875,1,-0.00131571136574317,0.338004976990284,"table22"
2022-03-12 10:00:00,71,124.691505740034,124.77287254186,117.018852276253,58.4918960278499,58.1026907080739,53.9807981720268,366.483230558148,169.568178466281,0.339048028322734,0.0171205913656875,7.83538706743287,15.0405434030437,0.337061444980009,0.0208865458229427,0.323890526697257,0.0284410347193031,1,0.000326166013705658,0.340459977805351,"table22"
2022-03-12 11:00:00,71,122.872981903938,120.994899975579,113.120175592791,55.0926433279787,54.4735276249717,51.3526816422094,356.988057472309,159.852377197104,0.337641921453299,0.0173375442648474,5.99664245442952,14.3087683266196,0.342697664356673,0.0189280870214501,0.319660414190029,0.0274257814811803,1,-0.00770122704918899,0.338932626576632,"table22"
